行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
定海区,3309022015A00523,定海区白泉流域水资源整合工程项目,定海区白泉镇金山村金星经济合社区,0.329300,0.000000,公共设施用地,划拨,,水的生产和供应业,五级,167.6175,,,0.50,2015年12月10日,2016年12月10日,2019年12月10日,,,舟山市人民政府,2015年10月01日
临海市,3310822015A00541,临海市大洋街道峰南路道路桥梁工程建设项目,大洋街道绿化村,1.644700,0.740700,街巷用地,划拨,,国家机构,二级,,,,,2015年11月01日,2015年12月20日,2016年06月20日,,,临海市人民政府,2015年10月01日
肇庆市本级,4412002015A00855,肇庆市端州区城西街出头经济联合社,肇庆市端州区121区肇庆大道南侧,1.808300,1.808300,其他普通商品住房用地,划拨,,房地产业,三级,,,1.00,3.00,2015年10月01日,2016年10月01日,2017年10月01日,,,肇庆市国土资源局,2015年10月01日
肇庆市本级,4412002015A00848,自用地,肇庆市端州区105区向阳村侧,3.433900,3.433900,其他普通商品住房用地,划拨,,房地产业,三级,,,1.00,2.00,2015年10月01日,2016年10月01日,2017年10月01日,,,肇庆市国土资源局,2015年10月01日
临海市,3310822015A00537,临海市三江国家城市湿地公园入园道路建设项目,永丰镇三江、留贤、满塘等三村交汇处,2.350300,0.000000,街巷用地,划拨,,国家机构,二级,,,,,2015年11月01日,2015年12月20日,2016年06月20日,,,临海市人民政府,2015年10月01日
固安县,1310222015B00718,廊坊市圣阜房地产开发有限公司项目用地,迎宾街北侧,0.533333,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,三级,2107.0000,廊坊市圣阜房地产开发有限公司,1.30,2.79,2015年12月30日,2016年12月30日,2019年12月29日,,,固安县,2015年10月01日
行唐县,1301252015B00264,河北华昌机械设备有限公司,行唐县开发区光明路北段西侧,1.333272,0.000000,工业用地,挂牌出让,50,专用设备制造业,一级,329.0000,河北华昌机械设备有限公司,1.00,0.00,2015年12月01日,2015年12月01日,2017年11月30日,,,行唐县,2015年10月01日
恭城瑶族自治县,4503322015B00090,商住用地,恭城镇文武路,0.027464,0.000000,其他普通商品住房用地,挂牌出让,70,房地产业,三级,187.0298,陈春明、王华玲,1.00,5.08,2015年10月09日,2016年04月02日,2017年10月06日,,,恭城瑶族自治县,2015年10月01日
固安县,1310222015B00702,廊坊市锦厦房地产开发有限公司项目用地,西关村南侧、永康路东侧,0.080080,0.000000,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,二级,161.0000,廊坊市锦厦房地产开发有限公司,1.30,3.32,2015年10月31日,2016年10月31日,2019年10月30日,,,固安县,2015年10月01日
宜兴市,3202822015C01582,金属丝及其制品加工、弹簧制造、环保水处理设备生产线搬迁,丁蜀镇任墅村,2.114800,0.000000,工业用地,租赁,20,金属制品业,七级,19.0332,,0.80,1.20,2015年10月16日,2016年04月16日,2018年04月16日,,,宜兴市人民政府,2015年10月01日
塘沽区,1201072015B00870,津滨临（协）2014-3号,临港经济区,0.417630,0.417630,港口码头用地,协议出让,50,道路运输业,一级,459.8106,天津临港津能石化码头有限责任公司,0.00,0.50,2015年12月30日,2016年05月15日,2017年12月30日,,,,2015年10月01日
东明县,3717282015B00783,年产3万吨绿色饲料项目,东邻东兰公路，西邻东明集镇东明集行政村，南邻东明集镇东明集行政村，北邻东明集镇东明集行政村。,1.439600,0.000000,工业用地,挂牌出让,50,畜牧业,未评估地区,240.0000,东明县昌源饲料有限公司,1.00,,2017年01月01日,2017年03月01日,2019年03月01日,,,东明县,2015年10月01日
