行政区,电子监管号,项目名称,项目位置,面积(公顷),土地来源,土地用途,供地方式,土地使用年限,行业分类,土地级别,成交价格(万元),土地使用权人,约定容积率下限,约定容积率上限,约定交地时间,约定开工时间,约定竣工时间,实际开工时间,实际竣工时间,批准单位,合同签订日期
东阳市,3307832015A03155,东阳二中迁建,环城东路以东，环城北路以南，老东嵊路以北，一都许以西,3.340400,0.000000,科教用地,划拨,,教育业,三级,,,0.50,,2016年02月06日,2016年03月06日,2018年03月06日,,,东阳市人民政府,2015年12月06日
广州市本级,4401002015A01644,公共绿地,荔湾区芳村西环高速公路两侧,3.137900,3.137900,公园与绿地,划拨,,国家机构,三级,,,,,2015年12月06日,2017年06月06日,2019年12月06日,,,广州市人民政府,2015年12月06日
广州市本级,4401002015A01639,公共绿地,荔湾区芳村西环高速公路两侧,0.915500,0.915500,公园与绿地,划拨,,基层群众自治组织,三级,,,,,2015年12月06日,2016年12月06日,2018年12月06日,,,广州市人民政府,2015年12月06日
广州市本级,4401002015A01627,防护绿地,荔湾区芳村西环高速公路两侧,0.379800,0.379800,公园与绿地,划拨,,国家机构,三级,,,,,2015年12月06日,2016年12月06日,2018年12月06日,,,广州市人民政府,2015年12月06日
广州市本级,4401002015A01610,公园与绿地,荔湾区芳村西环高速公路两侧,0.925500,0.925500,公园与绿地,划拨,,国家机构,三级,,,,,2015年12月06日,2016年12月06日,2018年12月06日,,,广州市人民政府,2015年12月06日
路桥区,3310042015B00250,路桥区横街镇沙山岩场工业项目4号地块,路桥区横街镇（原沙山岩场）,0.816090,0.000000,工业用地,挂牌出让,50,塑料制品业,三级,658.0000,台州市仁力特包装有限公司,1.00,2.00,2016年02月06日,2017年02月06日,2019年02月06日,,,台州市,2015年12月06日
桐乡市,3304832015B01625,双环传动(嘉兴)精密制造有限公司,桐乡市经济开发区高新一路南侧、文华南路东侧,3.486022,3.486022,工业用地,挂牌出让,50,通用设备制造业,一级,1205.6776,双环传动(嘉兴)精密制造有限公司,0.80,3.50,2016年02月05日,2016年08月05日,2019年08月05日,,,桐乡市,2015年12月06日
昌吉市,6523012015A04514,公共设施,昌吉高新技术产业开发区,6.276000,6.276000,公共设施用地,划拨,,公共设施管理业,二级,,,,,2015年12月06日,2016年12月06日,2018年12月05日,,,昌吉市人民政府,2015年12月06日
介休市,1407812015B00229,国网山西省电力公司介休市供电公司,义棠镇师屯南村、108国道西,0.126069,0.000000,公共设施用地,挂牌出让,50,其它,未评估地区,75.0000,国网山西省电力公司介休市供电公司,,2.00,2016年06月06日,2017年06月06日,2019年06月06日,,,介休市,2015年12月06日
衡东县,4304242015B00853,罗春娥,衡东县城关镇工农路,0.012760,0.012760,中低价位、中小套型普通商品住房用地,协议出让,70,房地产业,十二级,4.3080,罗春娥,0.00,0.00,2015年12月06日,,,,,衡东县,2015年12月06日
